genres,id,vote_average,keywords
"[{'id': 36}, {'id': 16}, {'id': 18}]",239367.0,<8.0>,"[{'id': 246}, {'id': 963}, {'id': 2041}, {'id': 6054}, {'id': 211258}]"
"[{'id': 27}, {'id': 53}, {'id': 9648}]",33419.0,<8.0>,"[{'id': 3098}, {'id': 9401}, {'id': 14676}, {'id': 193151}]"
"[{'id': 35}, {'id': 14}, {'id': 878}]",36818.0,<4.0>,[{'id': 9253}]
"[{'id': 35}, {'id': 10749}]",134238.0,<2>,[{'id': 162757}]
[{'id': 37}],207178.0,<6.0>,[{'id': 2673}]
"[{'id': 9648}, {'id': 35}, {'id': 18}]",85231.0,<8.0>,[{'id': 3568}]
"[{'id': 35}, {'id': 18}]",75510.0,<6.0>,"[{'id': 9409}, {'id': 10229}, {'id': 11014}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",122325.0,<8.0>,[{'id': 10644}]
"[{'id': 10749}, {'id': 35}]",249969.0,<2>,"[{'id': 5923}, {'id': 11018}, {'id': 18396}, {'id': 208725}]"
[{'id': 18}],372691.0,<2>,"[{'id': 154846}, {'id': 207981}]"
[{'id': 35}],178447.0,<2>,"[{'id': 1338}, {'id': 10280}, {'id': 15184}, {'id': 156764}]"
"[{'id': 18}, {'id': 35}]",86497.0,<4.0>,"[{'id': 444}, {'id': 572}, {'id': 2483}, {'id': 5490}, {'id': 5923}, {'id': 14964}]"
"[{'id': 16}, {'id': 35}]",90110.0,<6.0>,"[{'id': 161919}, {'id': 191317}]"
"[{'id': 14}, {'id': 878}, {'id': 35}]",365002.0,<6.0>,"[{'id': 183576}, {'id': 196377}]"
"[{'id': 28}, {'id': 878}, {'id': 18}]",261899.0,<8.0>,"[{'id': 1828}, {'id': 10158}, {'id': 15300}, {'id': 189212}]"
[{'id': 18}],261112.0,<8.0>,[{'id': 10683}]
[{'id': 18}],16017.0,<8.0>,"[{'id': 494}, {'id': 3530}, {'id': 6038}, {'id': 9673}, {'id': 11612}]"
"[{'id': 27}, {'id': 53}]",295627.0,<8.0>,"[{'id': 9715}, {'id': 9950}, {'id': 186846}]"
[{'id': 53}],202831.0,<6.0>,"[{'id': 2212}, {'id': 5769}, {'id': 10617}, {'id': 175980}, {'id': 178027}]"
[{'id': 18}],271664.0,<6.0>,"[{'id': 818}, {'id': 1155}, {'id': 6564}, {'id': 9672}, {'id': 10707}, {'id': 15300}, {'id': 18035}, {'id': 160767}, {'id': 164881}, {'id': 187844}]"
[{'id': 99}],75027.0,<10.0>,[{'id': 18286}]
"[{'id': 28}, {'id': 16}]",379291.0,<8.0>,"[{'id': 849}, {'id': 9715}, {'id': 9717}, {'id': 155030}, {'id': 163455}, {'id': 213104}]"
"[{'id': 35}, {'id': 10751}]",338913.0,<8.0>,"[{'id': 497}, {'id': 191600}, {'id': 208244}, {'id': 227322}, {'id': 227323}]"
[{'id': 99}],251220.0,<8.0>,[{'id': 187056}]
"[{'id': 12}, {'id': 16}, {'id': 35}, {'id': 10751}, {'id': 10770}]",387893.0,<6.0>,"[{'id': 990}, {'id': 2078}, {'id': 2219}, {'id': 178645}, {'id': 183414}]"
[{'id': 99}],287717.0,<2>,"[{'id': 9660}, {'id': 191345}, {'id': 206549}]"
[{'id': 99}],334629.0,<2>,[{'id': 233044}]
"[{'id': 37}, {'id': 18}]",246415.0,<8.0>,"[{'id': 947}, {'id': 10183}, {'id': 11004}, {'id': 14629}, {'id': 155649}, {'id': 155800}, {'id': 161279}, {'id': 207252}, {'id': 211056}]"
[{'id': 35}],78476.0,<6.0>,[{'id': 187056}]
[{'id': 99}],292081.0,<8.0>,"[{'id': 9673}, {'id': 10285}, {'id': 187056}]"
"[{'id': 18}, {'id': 53}]",5252.0,<6.0>,"[{'id': 3691}, {'id': 4549}, {'id': 5318}, {'id': 11925}, {'id': 13005}, {'id': 14534}, {'id': 15160}, {'id': 34094}, {'id': 187056}]"
"[{'id': 80}, {'id': 35}]",182950.0,<2>,[{'id': 190483}]
[{'id': 99}],356325.0,<8.0>,[{'id': 196288}]
[{'id': 99}],304878.0,<8.0>,"[{'id': 6493}, {'id': 14530}, {'id': 207876}, {'id': 214548}]"
[{'id': 18}],76105.0,<2>,[{'id': 187056}]
"[{'id': 27}, {'id': 53}]",357096.0,<6.0>,"[{'id': 255}, {'id': 570}, {'id': 703}, {'id': 2483}, {'id': 2655}, {'id': 5340}, {'id': 6149}, {'id': 9663}, {'id': 9748}, {'id': 9826}, {'id': 10292}, {'id': 13006}, {'id': 14819}, {'id': 18087}]"
"[{'id': 10402}, {'id': 10749}]",116500.0,<2>,[{'id': 4344}]
[{'id': 9648}],45960.0,<4.0>,"[{'id': 11034}, {'id': 13028}, {'id': 195402}]"
[{'id': 12}],121848.0,<2>,[{'id': 10718}]
"[{'id': 878}, {'id': 53}]",12607.0,<6.0>,"[{'id': 258}, {'id': 3246}, {'id': 3587}, {'id': 4565}, {'id': 6149}]"
"[{'id': 28}, {'id': 12}, {'id': 18}, {'id': 10769}]",187422.0,<6.0>,"[{'id': 2858}, {'id': 4849}, {'id': 191599}, {'id': 191600}]"
"[{'id': 28}, {'id': 10769}]",66730.0,<8.0>,[{'id': 779}]
[{'id': 35}],193459.0,<2>,[{'id': 190483}]
[{'id': 99}],373349.0,<8.0>,[{'id': 227302}]
[{'id': 99}],344170.0,<8.0>,[{'id': 736}]
[{'id': 18}],110299.0,<6.0>,"[{'id': 6150}, {'id': 164092}, {'id': 170633}, {'id': 186921}]"
"[{'id': 18}, {'id': 80}]",59895.0,<6.0>,"[{'id': 9826}, {'id': 14818}]"
[{'id': 18}],175226.0,<2>,"[{'id': 11504}, {'id': 154802}, {'id': 188014}]"
[{'id': 18}],224162.0,<2>,"[{'id': 642}, {'id': 6149}, {'id': 156221}, {'id': 157768}]"
[{'id': 35}],54241.0,<8.0>,"[{'id': 1415}, {'id': 3412}, {'id': 10280}, {'id': 10454}, {'id': 33490}, {'id': 164057}]"
"[{'id': 35}, {'id': 53}, {'id': 10749}, {'id': 18}, {'id': 80}]",85232.0,<8.0>,[{'id': 3568}]
[{'id': 35}],95037.0,<6.0>,"[{'id': 4344}, {'id': 4345}, {'id': 10990}]"
[{'id': 12}],118517.0,<4.0>,"[{'id': 1160}, {'id': 156081}]"
[{'id': 35}],33486.0,<8.0>,[{'id': 4344}]
[{'id': 35}],36704.0,<8.0>,"[{'id': 3679}, {'id': 10325}]"
[{'id': 35}],33482.0,<6.0>,[{'id': 4344}]
[{'id': 35}],36706.0,<6.0>,"[{'id': 10332}, {'id': 164364}]"
[{'id': 18}],179103.0,<2>,"[{'id': 14845}, {'id': 171803}]"
[{'id': 99}],380808.0,<8.0>,"[{'id': 12361}, {'id': 209853}]"
[{'id': 35}],295699.0,<8.0>,"[{'id': 3616}, {'id': 9823}, {'id': 227365}]"
[{'id': 18}],19083.0,<6.0>,[{'id': 10183}]
"[{'id': 28}, {'id': 53}]",72912.0,<6.0>,[{'id': 1621}]
"[{'id': 10749}, {'id': 18}, {'id': 10402}]",369557.0,<8.0>,"[{'id': 212}, {'id': 380}, {'id': 4697}, {'id': 4729}, {'id': 5699}, {'id': 6027}, {'id': 6054}, {'id': 10266}, {'id': 10873}, {'id': 12990}, {'id': 14985}, {'id': 15160}, {'id': 18035}, {'id': 18068}, {'id': 33624}, {'id': 41591}, {'id': 190830}, {'id': 208289}]"
[{'id': 35}],336775.0,<8.0>,"[{'id': 6075}, {'id': 11800}, {'id': 14529}, {'id': 17926}, {'id': 159947}, {'id': 162739}]"
"[{'id': 18}, {'id': 10749}]",340627.0,<6.0>,"[{'id': 936}, {'id': 2796}, {'id': 10260}, {'id': 187056}]"
"[{'id': 10749}, {'id': 36}, {'id': 18}]",75733.0,<6.0>,[{'id': 4344}]
"[{'id': 35}, {'id': 18}]",362541.0,<8.0>,"[{'id': 41329}, {'id': 187056}]"
[{'id': 878}],123337.0,<8.0>,"[{'id': 248}, {'id': 6186}, {'id': 11615}]"
"[{'id': 35}, {'id': 10749}]",25451.0,<6.0>,"[{'id': 10183}, {'id': 179431}]"
[{'id': 35}],185289.0,<2>,"[{'id': 10712}, {'id': 190483}]"
[{'id': 35}],184328.0,<6.0>,[{'id': 190483}]
[{'id': 35}],185273.0,<10.0>,"[{'id': 6092}, {'id': 190483}]"
[{'id': 35}],187516.0,<2>,[{'id': 190483}]
[{'id': 35}],156603.0,<8.0>,"[{'id': 4410}, {'id': 190483}]"
[{'id': 35}],180819.0,<2>,[{'id': 190483}]
"[{'id': 35}, {'id': 80}]",252916.0,<8.0>,"[{'id': 395}, {'id': 158780}, {'id': 190483}]"
"[{'id': 28}, {'id': 35}]",115706.0,<2>,"[{'id': 6075}, {'id': 190483}]"
[{'id': 35}],192371.0,<2>,"[{'id': 3366}, {'id': 9253}, {'id': 10267}, {'id': 11020}, {'id': 190483}]"
[{'id': 35}],116160.0,<8.0>,[{'id': 190483}]
"[{'id': 35}, {'id': 28}, {'id': 12}]",107966.0,<8.0>,[{'id': 190483}]
[{'id': 35}],174195.0,<8.0>,[{'id': 190483}]
[{'id': 35}],116190.0,<2>,[{'id': 190483}]
[{'id': 35}],70313.0,<8.0>,"[{'id': 5894}, {'id': 190483}]"
[{'id': 35}],144852.0,<2>,[{'id': 190483}]
[{'id': 35}],193435.0,<8.0>,"[{'id': 10911}, {'id': 41351}, {'id': 161506}, {'id': 190483}]"
[{'id': 35}],178569.0,<6.0>,"[{'id': 378}, {'id': 190483}]"
[{'id': 35}],177234.0,<8.0>,"[{'id': 470}, {'id': 190483}]"
"[{'id': 28}, {'id': 35}]",230182.0,<8.0>,"[{'id': 14570}, {'id': 190483}]"
"[{'id': 35}, {'id': 10402}]",193450.0,<2>,"[{'id': 727}, {'id': 10183}]"
"[{'id': 18}, {'id': 35}]",358893.0,<8.0>,"[{'id': 1003}, {'id': 13083}, {'id': 14636}, {'id': 33699}, {'id': 225984}]"
"[{'id': 80}, {'id': 27}, {'id': 53}]",354220.0,<6.0>,"[{'id': 10714}, {'id': 14819}, {'id': 34156}]"
[{'id': 18}],142023.0,<8.0>,"[{'id': 90}, {'id': 490}, {'id': 2383}, {'id': 5565}, {'id': 10180}, {'id': 34215}]"
"[{'id': 16}, {'id': 35}, {'id': 18}]",351065.0,<6.0>,"[{'id': 331}, {'id': 966}, {'id': 1003}, {'id': 2793}, {'id': 3022}, {'id': 5451}, {'id': 10818}, {'id': 13028}, {'id': 13151}, {'id': 14627}, {'id': 33490}, {'id': 155251}, {'id': 167574}, {'id': 171366}, {'id': 171570}, {'id': 184924}, {'id': 193521}, {'id': 204383}]"
[{'id': 878}],331985.0,<8.0>,"[{'id': 490}, {'id': 6318}, {'id': 9673}, {'id': 10568}]"
"[{'id': 27}, {'id': 18}, {'id': 10749}]",298165.0,<8.0>,"[{'id': 10292}, {'id': 11221}, {'id': 14534}, {'id': 17973}, {'id': 33494}, {'id': 33632}, {'id': 186815}, {'id': 226877}, {'id': 233026}]"
"[{'id': 35}, {'id': 16}]",240636.0,<6.0>,"[{'id': 8201}, {'id': 10181}, {'id': 11514}]"
"[{'id': 18}, {'id': 10752}]",335026.0,<8.0>,"[{'id': 2297}, {'id': 6092}]"
[{'id': 18}],369373.0,<8.0>,[{'id': 214549}]
"[{'id': 53}, {'id': 10769}]",109907.0,<8.0>,"[{'id': 917}, {'id': 5265}, {'id': 9748}, {'id': 13059}, {'id': 182058}, {'id': 207767}]"
"[{'id': 53}, {'id': 18}, {'id': 10749}]",282346.0,<6.0>,[{'id': 207767}]
[{'id': 16}],365566.0,<6.0>,"[{'id': 3307}, {'id': 210710}]"
[{'id': 35}],116312.0,<8.0>,"[{'id': 6078}, {'id': 9887}, {'id': 12094}, {'id': 158279}, {'id': 165282}, {'id': 210754}, {'id': 214655}]"
"[{'id': 53}, {'id': 27}]",352166.0,<6.0>,"[{'id': 5950}, {'id': 10060}]"
"[{'id': 35}, {'id': 53}]",144686.0,<6.0>,[{'id': 185505}]
"[{'id': 99}, {'id': 10402}]",53202.0,<10.0>,"[{'id': 387}, {'id': 11700}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",370755.0,<8.0>,"[{'id': 496}, {'id': 586}, {'id': 4552}, {'id': 5585}, {'id': 5612}, {'id': 33719}, {'id': 232191}]"
"[{'id': 28}, {'id': 12}, {'id': 18}]",290595.0,<6.0>,"[{'id': 616}, {'id': 2343}, {'id': 3205}, {'id': 169341}, {'id': 211392}]"
[{'id': 35}],325133.0,<6.0>,"[{'id': 567}, {'id': 3616}, {'id': 8508}, {'id': 9663}, {'id': 10058}, {'id': 10226}, {'id': 18035}, {'id': 157632}, {'id': 193674}]"
"[{'id': 878}, {'id': 27}]",133953.0,<4.0>,"[{'id': 1299}, {'id': 2988}]"
"[{'id': 27}, {'id': 9648}, {'id': 53}]",224944.0,<6.0>,"[{'id': 9720}, {'id': 12400}, {'id': 13031}, {'id': 34221}, {'id': 155625}, {'id': 187056}, {'id': 202579}, {'id': 206850}]"
[{'id': 27}],86239.0,<8.0>,"[{'id': 2041}, {'id': 15162}, {'id': 158307}]"
"[{'id': 80}, {'id': 18}]",26829.0,<6.0>,"[{'id': 1556}, {'id': 9609}, {'id': 9826}, {'id': 10590}]"
[{'id': 37}],388910.0,<2>,"[{'id': 1582}, {'id': 6015}, {'id': 10909}, {'id': 189390}]"
[{'id': 53}],29487.0,<4.0>,"[{'id': 10920}, {'id': 11034}, {'id': 155494}, {'id': 155496}, {'id': 195402}]"
"[{'id': 18}, {'id': 53}]",29490.0,<8.0>,"[{'id': 4079}, {'id': 11034}, {'id': 33626}, {'id': 155494}, {'id': 155496}]"
"[{'id': 9648}, {'id': 80}]",29829.0,<6.0>,"[{'id': 11034}, {'id': 155494}, {'id': 155496}, {'id': 195402}]"
"[{'id': 53}, {'id': 27}]",29390.0,<6.0>,[{'id': 6464}]
"[{'id': 878}, {'id': 9648}]",29398.0,<2>,"[{'id': 470}, {'id': 3637}, {'id': 200407}]"
[{'id': 35}],300769.0,<2>,"[{'id': 154802}, {'id': 164641}]"
"[{'id': 35}, {'id': 80}, {'id': 10749}]",118534.0,<8.0>,"[{'id': 90}, {'id': 378}, {'id': 437}, {'id': 733}, {'id': 916}, {'id': 931}, {'id': 934}, {'id': 974}, {'id': 1563}, {'id': 1936}, {'id': 2679}, {'id': 3692}, {'id': 9758}, {'id': 9826}, {'id': 15009}, {'id': 15090}, {'id': 33699}, {'id': 156236}, {'id': 159346}, {'id': 160364}, {'id': 178993}, {'id': 211614}]"
[{'id': 99}],369168.0,<8.0>,"[{'id': 211}, {'id': 470}, {'id': 3635}, {'id': 5265}, {'id': 5332}, {'id': 6086}, {'id': 6523}, {'id': 10410}, {'id': 18420}, {'id': 161304}, {'id': 209799}]"
[{'id': 35}],356300.0,<6.0>,"[{'id': 1415}, {'id': 10968}, {'id': 18049}]"
"[{'id': 35}, {'id': 27}]",101733.0,<4.0>,"[{'id': 233}, {'id': 1357}, {'id': 6437}, {'id': 12377}, {'id': 12605}, {'id': 157634}, {'id': 220634}]"
"[{'id': 27}, {'id': 53}]",40043.0,<6.0>,"[{'id': 627}, {'id': 2041}, {'id': 4426}, {'id': 8011}, {'id': 33447}, {'id': 41381}, {'id': 174363}, {'id': 189921}, {'id': 190014}, {'id': 190015}]"
[{'id': 99}],332748.0,<8.0>,"[{'id': 187056}, {'id': 197574}, {'id': 202399}]"
"[{'id': 80}, {'id': 53}]",301608.0,<6.0>,"[{'id': 10051}, {'id': 11719}, {'id': 14570}]"
[{'id': 99}],173327.0,<8.0>,"[{'id': 282}, {'id': 14905}, {'id': 18133}]"
"[{'id': 28}, {'id': 18}, {'id': 53}]",68016.0,<8.0>,[{'id': 9937}]
[{'id': 18}],81030.0,<6.0>,"[{'id': 10644}, {'id': 193720}]"
"[{'id': 18}, {'id': 53}]",372226.0,<8.0>,"[{'id': 7542}, {'id': 11734}, {'id': 166582}, {'id': 181093}, {'id': 186782}]"
"[{'id': 18}, {'id': 99}]",297393.0,<4.0>,"[{'id': 240}, {'id': 1209}, {'id': 2673}, {'id': 165147}, {'id': 187056}, {'id': 200790}, {'id': 207638}, {'id': 207639}, {'id': 207640}]"
"[{'id': 27}, {'id': 53}]",376570.0,<8.0>,"[{'id': 1635}, {'id': 4728}, {'id': 6104}, {'id': 6511}, {'id': 9826}, {'id': 10392}, {'id': 10714}, {'id': 11221}, {'id': 14831}, {'id': 18029}, {'id': 18101}, {'id': 33756}, {'id': 206328}]"
[{'id': 99}],121983.0,<8.0>,[{'id': 187056}]
[{'id': 18}],285869.0,<2>,[{'id': 187056}]
"[{'id': 16}, {'id': 35}, {'id': 18}]",32202.0,<8.0>,"[{'id': 293}, {'id': 542}, {'id': 549}, {'id': 1332}, {'id': 3857}, {'id': 4344}, {'id': 4553}, {'id': 5609}, {'id': 6746}, {'id': 8663}, {'id': 9887}, {'id': 9964}, {'id': 9977}, {'id': 10123}, {'id': 10556}, {'id': 11192}, {'id': 11209}, {'id': 11210}, {'id': 11211}, {'id': 11214}, {'id': 12425}, {'id': 161919}]"
[{'id': 28}],277690.0,<2>,[{'id': 187056}]
"[{'id': 28}, {'id': 80}, {'id': 18}]",61908.0,<6.0>,"[{'id': 378}, {'id': 1415}, {'id': 156786}, {'id': 195402}]"
"[{'id': 35}, {'id': 28}]",42362.0,<8.0>,[{'id': 154802}]
[{'id': 18}],374465.0,<8.0>,[{'id': 187056}]
"[{'id': 18}, {'id': 53}]",318553.0,<6.0>,"[{'id': 931}, {'id': 3616}, {'id': 10594}, {'id': 11061}, {'id': 15300}, {'id': 208640}, {'id': 227102}]"
[{'id': 99}],144651.0,<8.0>,"[{'id': 9887}, {'id': 14629}, {'id': 15216}, {'id': 209981}]"
"[{'id': 18}, {'id': 35}, {'id': 10402}]",113217.0,<2>,"[{'id': 4746}, {'id': 158758}]"
[{'id': 99}],57656.0,<10.0>,"[{'id': 9817}, {'id': 50244}]"
[{'id': 35}],18597.0,<8.0>,[{'id': 9716}]
[{'id': 35}],19499.0,<8.0>,[{'id': 9716}]
[{'id': 35}],24784.0,<8.0>,[{'id': 9716}]
"[{'id': 16}, {'id': 18}]",204344.0,<10.0>,"[{'id': 9955}, {'id': 10092}, {'id': 11615}]"
"[{'id': 18}, {'id': 878}]",200558.0,<6.0>,[{'id': 803}]
[{'id': 18}],26768.0,<6.0>,"[{'id': 236}, {'id': 392}, {'id': 2087}]"
"[{'id': 27}, {'id': 53}]",354924.0,<6.0>,"[{'id': 2658}, {'id': 10224}, {'id': 13127}, {'id': 13153}, {'id': 14742}, {'id': 14760}, {'id': 18035}]"
"[{'id': 14}, {'id': 18}]",96186.0,<8.0>,"[{'id': 2343}, {'id': 210529}]"
[{'id': 27}],52854.0,<6.0>,"[{'id': 4252}, {'id': 10842}, {'id': 228779}]"
[{'id': 53}],235046.0,<6.0>,"[{'id': 2367}, {'id': 2883}, {'id': 6782}, {'id': 13006}, {'id': 13063}, {'id': 33720}, {'id': 220397}]"
"[{'id': 28}, {'id': 10769}, {'id': 878}]",67174.0,<4.0>,"[{'id': 14946}, {'id': 176217}, {'id': 215397}]"
[{'id': 35}],99374.0,<2>,"[{'id': 2676}, {'id': 154906}]"
[{'id': 35}],255388.0,<6.0>,[{'id': 198319}]
"[{'id': 10751}, {'id': 18}]",51505.0,<8.0>,[{'id': 187056}]
[{'id': 99}],322746.0,<2>,[{'id': 5518}]
"[{'id': 28}, {'id': 10769}]",67021.0,<6.0>,"[{'id': 779}, {'id': 780}]"
[{'id': 37}],217324.0,<2>,"[{'id': 1582}, {'id': 12441}]"
[{'id': 35}],85613.0,<10.0>,"[{'id': 3291}, {'id': 9932}]"
"[{'id': 12}, {'id': 99}]",341366.0,<8.0>,"[{'id': 485}, {'id': 5096}, {'id': 47972}, {'id': 187056}, {'id': 192779}, {'id': 192940}, {'id': 209502}]"
"[{'id': 27}, {'id': 53}]",352372.0,<6.0>,"[{'id': 293}, {'id': 9712}, {'id': 9826}, {'id': 15001}, {'id': 41410}, {'id': 157661}, {'id': 162846}]"
"[{'id': 35}, {'id': 80}, {'id': 18}, {'id': 27}]",39857.0,<8.0>,"[{'id': 9937}, {'id': 14676}]"
[{'id': 18}],194853.0,<6.0>,[{'id': 209984}]
[{'id': 18}],86234.0,<4.0>,"[{'id': 1161}, {'id': 15009}, {'id': 169130}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",19509.0,<2>,[{'id': 10183}]
[{'id': 18}],153161.0,<6.0>,[{'id': 189152}]
[{'id': 18}],153165.0,<6.0>,[{'id': 189152}]
[{'id': 18}],85540.0,<8.0>,[{'id': 189152}]
[{'id': 18}],153169.0,<6.0>,[{'id': 189152}]
"[{'id': 18}, {'id': 10751}]",336121.0,<6.0>,"[{'id': 570}, {'id': 2754}, {'id': 222793}, {'id': 224565}, {'id': 227596}, {'id': 227597}]"
"[{'id': 35}, {'id': 18}]",80094.0,<6.0>,[{'id': 187056}]
"[{'id': 18}, {'id': 36}, {'id': 10752}]",335578.0,<8.0>,"[{'id': 234325}, {'id': 236125}, {'id': 236422}, {'id': 236423}]"
[{'id': 18}],342165.0,<8.0>,[{'id': 11168}]
"[{'id': 18}, {'id': 10749}]",117483.0,<8.0>,"[{'id': 246}, {'id': 293}, {'id': 490}, {'id': 496}, {'id': 733}, {'id': 745}, {'id': 818}, {'id': 931}, {'id': 1156}, {'id': 1157}, {'id': 1227}, {'id': 1261}, {'id': 1316}, {'id': 1366}, {'id': 1419}, {'id': 1421}, {'id': 1610}, {'id': 1743}, {'id': 1994}, {'id': 2105}, {'id': 2284}, {'id': 2406}, {'id': 2479}, {'id': 2673}, {'id': 2820}, {'id': 2968}, {'id': 2983}, {'id': 3020}, {'id': 3096}, {'id': 3321}, {'id': 3469}, {'id': 3614}, {'id': 3739}, {'id': 3914}, {'id': 3929}, {'id': 4168}, {'id': 4262}, {'id': 4472}, {'id': 4653}, {'id': 4931}, {'id': 4932}, {'id': 4958}, {'id': 4978}, {'id': 5091}, {'id': 5732}, {'id': 5933}, {'id': 6054}, {'id': 6162}, {'id': 6293}, {'id': 9403}, {'id': 9897}, {'id': 10093}, {'id': 10103}, {'id': 10235}, {'id': 10707}, {'id': 10909}, {'id': 10937}, {'id': 11011}, {'id': 11333}, {'id': 11732}, {'id': 11833}, {'id': 12544}, {'id': 12980}, {'id': 13005}, {'id': 13008}, {'id': 14620}, {'id': 14708}, {'id': 15160}, {'id': 15162}, {'id': 15224}, {'id': 18036}, {'id': 18396}, {'id': 33386}, {'id': 33740}, {'id': 34079}, {'id': 40837}, {'id': 41511}, {'id': 41594}, {'id': 47020}, {'id': 154060}, {'id': 156081}, {'id': 156510}, {'id': 156866}, {'id': 157325}, {'id': 157499}, {'id': 158199}, {'id': 160246}, {'id': 160423}, {'id': 162296}, {'id': 164092}, {'id': 164193}, {'id': 166512}, {'id': 171183}, {'id': 172879}, {'id': 174448}, {'id': 181755}, {'id': 182196}, {'id': 206978}, {'id': 207592}, {'id': 207876}, {'id': 208518}, {'id': 209310}, {'id': 212914}, {'id': 212939}, {'id': 212957}, {'id': 212968}, {'id': 213040}, {'id': 213057}, {'id': 213060}, {'id': 213070}, {'id': 213075}, {'id': 213077}, {'id': 223383}]"
"[{'id': 10770}, {'id': 53}]",392418.0,<4.0>,[{'id': 2920}]
[{'id': 99}],332739.0,<2>,[{'id': 187056}]
[{'id': 99}],317954.0,<6.0>,[{'id': 187056}]
[{'id': 18}],3102.0,<4.0>,[{'id': 6737}]
[{'id': 18}],191068.0,<6.0>,"[{'id': 154802}, {'id': 183818}, {'id': 214549}]"
[{'id': 18}],261684.0,<4.0>,"[{'id': 2300}, {'id': 9844}, {'id': 10235}, {'id': 163072}, {'id': 237925}, {'id': 237926}, {'id': 237927}, {'id': 237928}]"
[{'id': 18}],230284.0,<10.0>,"[{'id': 494}, {'id': 1415}, {'id': 13005}]"
[{'id': 18}],184824.0,<2>,[{'id': 2081}]
[{'id': 18}],182899.0,<8.0>,"[{'id': 5900}, {'id': 154846}, {'id': 189609}]"
"[{'id': 35}, {'id': 37}]",183827.0,<2>,"[{'id': 10048}, {'id': 33344}]"
"[{'id': 18}, {'id': 80}]",335498.0,<2>,"[{'id': 4932}, {'id': 10562}, {'id': 15363}]"
[{'id': 18}],112558.0,<6.0>,[{'id': 14857}]
[{'id': 18}],54440.0,<8.0>,[{'id': 12532}]
"[{'id': 27}, {'id': 35}, {'id': 53}]",340187.0,<4.0>,"[{'id': 12564}, {'id': 163053}, {'id': 179878}]"
"[{'id': 80}, {'id': 53}, {'id': 28}, {'id': 27}]",298032.0,<6.0>,"[{'id': 447}, {'id': 1930}, {'id': 4580}, {'id': 7312}, {'id': 9826}, {'id': 10175}, {'id': 10292}, {'id': 14687}, {'id': 14819}, {'id': 178665}, {'id': 208902}]"
[{'id': 18}],96767.0,<10.0>,"[{'id': 9935}, {'id': 217979}, {'id': 221220}, {'id': 233776}]"
[{'id': 99}],333356.0,<8.0>,"[{'id': 1739}, {'id': 2652}, {'id': 21747}]"
"[{'id': 99}, {'id': 10402}]",324320.0,<8.0>,[{'id': 10073}]
"[{'id': 18}, {'id': 10752}]",71336.0,<8.0>,[{'id': 220551}]
[{'id': 35}],29009.0,<8.0>,"[{'id': 596}, {'id': 1161}, {'id': 10786}, {'id': 10859}, {'id': 12564}]"
"[{'id': 27}, {'id': 35}]",62132.0,<6.0>,"[{'id': 4452}, {'id': 10292}, {'id': 10738}, {'id': 11181}, {'id': 14895}, {'id': 41667}, {'id': 157741}, {'id': 158026}, {'id': 163338}, {'id': 167095}, {'id': 187056}]"
"[{'id': 18}, {'id': 53}, {'id': 878}]",333123.0,<4.0>,[{'id': 12190}]
"[{'id': 27}, {'id': 878}]",39899.0,<6.0>,"[{'id': 255}, {'id': 293}, {'id': 570}, {'id': 572}, {'id': 2483}, {'id': 2964}, {'id': 3544}, {'id': 4426}, {'id': 4565}, {'id': 8201}, {'id': 10123}, {'id': 10349}, {'id': 10685}, {'id': 11221}, {'id': 12564}, {'id': 13006}, {'id': 14601}, {'id': 14819}, {'id': 34079}, {'id': 205624}]"
[{'id': 35}],3941.0,<8.0>,"[{'id': 9717}, {'id': 190801}]"
"[{'id': 28}, {'id': 18}, {'id': 53}]",377985.0,<8.0>,"[{'id': 1523}, {'id': 9818}]"
[{'id': 35}],1655.0,<8.0>,"[{'id': 456}, {'id': 1939}, {'id': 5153}, {'id': 13005}, {'id': 40895}]"
"[{'id': 10751}, {'id': 14}, {'id': 35}]",38243.0,<8.0>,"[{'id': 5657}, {'id': 9717}]"
"[{'id': 18}, {'id': 10749}, {'id': 10769}]",56948.0,<6.0>,"[{'id': 966}, {'id': 5967}]"
[{'id': 18}],353326.0,<8.0>,"[{'id': 392}, {'id': 958}, {'id': 2303}, {'id': 5565}, {'id': 8103}, {'id': 13005}]"
"[{'id': 80}, {'id': 18}]",361841.0,<8.0>,"[{'id': 1803}, {'id': 6054}, {'id': 13059}, {'id': 14964}, {'id': 196110}]"
[{'id': 35}],24450.0,<6.0>,"[{'id': 10183}, {'id': 10267}]"
"[{'id': 18}, {'id': 9648}, {'id': 10749}, {'id': 53}]",366901.0,<6.0>,"[{'id': 470}, {'id': 1328}, {'id': 2106}, {'id': 2109}, {'id': 2139}, {'id': 2858}, {'id': 6078}, {'id': 9673}, {'id': 186450}, {'id': 187056}]"
"[{'id': 16}, {'id': 35}, {'id': 10751}]",161143.0,<6.0>,"[{'id': 409}, {'id': 2043}, {'id': 2509}, {'id': 3645}, {'id': 7323}, {'id': 7639}, {'id': 15149}, {'id': 15285}, {'id': 160404}, {'id': 179542}, {'id': 181033}]"
[{'id': 35}],385750.0,<6.0>,"[{'id': 3485}, {'id': 163133}, {'id': 235568}, {'id': 235569}]"
