budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,vote_count,vote_average
21604277.457480315,8,1,1.441529,1,1,68787389.92913067,95.0,16,1
21604277.457480315,2,1,3.291757,1,1,68787389.92913067,88.0,18,0
21604277.457480315,4,1,2.515565,1,1,68787389.92913067,80.0,13,0
21604277.457480315,8,1,1.359057,1,1,68787389.92913067,48.0,11,1
35000000.0,4,1,7.82187,1,1,42064105.0,118.0,360,1
21604277.457480315,16,1,1.8310009999999999,18,1,68787389.92913067,93.0,12,1
21604277.457480315,8,13,1.43638,1,17,68787389.92913067,86.0,24,1
1500000.0,4,1,1.0614860000000002,6,1,68787389.92913067,116.0,24,1
15000000.0,8,1,9.338989,1,1,11992014.0,85.0,61,1
12000000.0,4,1,12.142183000000001,1,1,5542025.0,86.0,44,1
21604277.457480315,16,1,2.048857,18,1,19791.0,93.0,17,1
21604277.457480315,8,1,10.815760000000001,15,2,68787389.92913067,115.0,39,1
150000000.0,2,1,23.065078,1,5,599045960.0,144.0,3930,1
100000000.0,1,1,15.088318,1,7,384335608.0,108.0,1457,1
4000000.0,4,1,3.8568269999999996,8,1,4630045.0,84.0,70,1
75000000.0,5,1,14.922904,1,1,180557550.0,126.0,1519,1
21604277.457480315,7,1,9.614816000000001,1,1,68787389.92913067,120.0,120,1
21604277.457480315,4,1,5.162761,5,1,47231070.0,93.0,109,1
21604277.457480315,4,1,3.8982360000000003,1,1,580527.0,81.0,50,1
85000000.0,4,1,14.043416,10,3,194168700.0,136.0,1259,1
21604277.457480315,8,1,0.8272889999999999,18,10,68787389.92913067,143.0,14,1
12000000.0,3,1,11.556057000000001,1,9,1381665.0,112.0,51,1
2000000.0,9,1,7.659357000000001,1,1,5967038.0,120.0,198,1
21604277.457480315,9,1,2.216329,1,3,68787389.92913067,85.0,34,1
250000.0,9,1,6.677536,1,1,68787389.92913067,88.0,18,0
21604277.457480315,4,1,5.397239,15,3,68787389.92913067,116.0,101,1
21604277.457480315,8,2,2.760745,1,4,68787389.92913067,100.0,17,1
21604277.457480315,17,2,1.412839,1,4,68787389.92913067,193.0,25,1
150.0,5,1,4.248169,1,1,68787389.92913067,12.0,116,1
21604277.457480315,4,10,4.7286980000000005,1,22,68787389.92913067,45.0,34,1
22000000.0,4,1,7.98193,14,1,13405595.0,93.0,419,1
21604277.457480315,9,2,6.926251,1,4,68787389.92913067,99.0,342,1
21604277.457480315,15,1,10.382533,1,1,68787389.92913067,90.0,53,1
21604277.457480315,4,1,3.115951,4,1,68787389.92913067,83.0,13,1
21604277.457480315,18,1,1.095995,4,1,68787389.92913067,98.0,13,1
21604277.457480315,9,3,3.2489779999999997,1,20,68787389.92913067,237.0,45,1
35000000.0,8,1,4.68645,14,1,68787389.92913067,101.0,36,1
21604277.457480315,4,1,5.9852360000000004,19,1,6086508.0,97.0,162,1
10000000.0,15,1,11.951258000000001,1,1,68787389.92913067,93.0,197,1
100000000.0,8,1,12.477872,1,2,170877916.0,143.0,2344,1
21604277.457480315,8,1,2.0760080000000003,8,1,68787389.92913067,71.0,24,1
21604277.457480315,3,1,5.632803,45,3,68787389.92913067,106.0,13,1
21604277.457480315,8,1,3.233724,1,14,68787389.92913067,92.0,37,1
26000000.0,4,1,5.437197,18,10,68787389.92913067,90.0,68,1
85000000.0,4,1,10.254314,6,2,144000000.0,97.0,300,1
100000000.0,10,1,9.851133,1,3,249288105.0,104.0,990,0
24000000.0,8,1,11.697604,10,1,155721132.0,102.0,858,1
16800000.0,8,1,5.108321,1,1,2281089.0,122.0,73,1
21604277.457480315,5,1,1.153412,1,1,68787389.92913067,80.0,14,1
21604277.457480315,8,1,2.744345,1,3,68787389.92913067,124.0,36,1
21604277.457480315,15,1,2.702334,1,1,68787389.92913067,83.0,12,0
500000.0,4,1,5.978211,34,1,745327.0,92.0,48,1
21604277.457480315,5,3,9.161849,18,6,68787389.92913067,118.0,85,1
21604277.457480315,4,1,0.656431,1,1,68787389.92913067,79.0,14,1
21604277.457480315,8,1,1.8283220000000002,1,1,68787389.92913067,111.0,14,1
21604277.457480315,13,1,1.210668,4,3,68787389.92913067,103.0,24,1
19400000.0,8,1,11.370183,1,9,68787389.92913067,125.0,319,1
65000000.0,8,1,5.401746,1,1,43545364.0,124.0,189,1
21604277.457480315,1,13,6.74453,1,17,68787389.92913067,91.0,108,1
21604277.457480315,2,1,8.302414,9,1,68787389.92913067,103.0,36,1
85000000.0,8,1,11.057536,8,1,59908565.0,167.0,342,1
70000000.0,8,1,7.739633,6,1,154937680.0,134.0,292,1
21604277.457480315,8,2,2.051237,1,4,68787389.92913067,85.0,32,1
5000.0,16,1,0.651714,1,1,68787389.92913067,100.0,16,1
21604277.457480315,16,7,0.934533,18,18,68787389.92913067,96.0,18,1
21604277.457480315,7,4,5.619235,1,4,68787389.92913067,112.0,50,1
21000000.0,9,1,13.585232999999999,1,2,41170784.0,123.0,368,1
21604277.457480315,8,7,1.3981,1,2,68787389.92913067,90.0,12,1
21604277.457480315,15,1,6.610774,1,43,849055.0,180.0,249,1
45000.0,8,51,1.070492,1,3,68787389.92913067,86.0,15,1
21604277.457480315,8,1,2.88364,1,3,68787389.92913067,93.0,25,1
4000000.0,4,1,3.4035830000000002,1,3,13401952.0,109.0,66,1
15000000.0,8,1,8.593086999999999,25,3,49469904.0,92.0,239,1
70000.0,15,1,1.7960650000000002,1,1,68787389.92913067,87.0,28,1
15000000.0,5,1,7.965505,1,1,68787389.92913067,95.0,52,1
21604277.457480315,3,2,2.4193740000000004,1,4,68787389.92913067,96.0,14,1
21000000.0,2,1,5.756379,1,2,480314.0,87.0,207,0
110.0,5,3,6.238036,1,6,68787389.92913067,114.0,206,1
21604277.457480315,4,26,3.422864,1,26,68787389.92913067,90.0,68,1
21604277.457480315,4,1,1.618751,18,1,68787389.92913067,92.0,16,0
32000000.0,20,1,5.290831,3,1,5914908.0,108.0,87,1
21604277.457480315,8,1,6.185658,1,1,68787389.92913067,110.0,12,1
19000000.0,5,1,11.649588,42,17,68673228.0,141.0,553,1
9000000.0,15,1,7.888302,1,9,21510851.0,84.0,119,0
47000000.0,1,1,13.139892999999999,1,2,38085778.0,75.0,108,0
12000000.0,5,1,4.068478,1,15,68787389.92913067,106.0,48,1
20000000.0,5,1,11.107148,14,1,10337477.0,84.0,78,0
13000000.0,8,1,5.607508,1,1,75511123.0,114.0,90,1
30000000.0,8,1,8.599342,15,3,35078241.0,92.0,143,1
86000000.0,2,1,11.621534,1,4,107944236.0,94.0,663,1
21604277.457480315,9,14,1.3208870000000001,1,27,68787389.92913067,118.0,22,1
900000.0,8,1,7.528482,1,1,68787389.92913067,76.0,55,1
21604277.457480315,4,1,8.152676,1,1,68787389.92913067,97.0,507,1
21604277.457480315,14,2,3.454623,1,4,68787389.92913067,124.0,74,1
21604277.457480315,8,7,2.988528,1,2,68787389.92913067,110.0,45,1
300000.0,8,1,2.196695,1,1,68787389.92913067,73.0,36,1
21604277.457480315,10,3,2.591175,18,14,68787389.92913067,131.0,37,1
21604277.457480315,8,1,3.740068,1,3,68787389.92913067,95.0,48,1
21604277.457480315,9,10,1.909852,1,32,68787389.92913067,126.0,14,1
21604277.457480315,4,2,4.454569,1,4,68787389.92913067,115.0,34,1
21604277.457480315,4,4,2.865776,1,4,68787389.92913067,107.0,45,1
21604277.457480315,8,2,2.337139,1,4,68787389.92913067,102.0,14,0
21604277.457480315,8,1,2.725556,18,4,68787389.92913067,112.0,19,1
21604277.457480315,2,1,2.454709,11,1,10597734.0,93.0,45,0
21604277.457480315,9,1,7.655603,1,1,15309302.0,122.0,463,1
10000000.0,5,1,7.160966999999999,1,1,25399945.0,84.0,253,1
21604277.457480315,17,1,4.028773,1,1,68787389.92913067,85.0,66,1
21604277.457480315,10,2,2.952714,1,4,68787389.92913067,80.0,15,1
6000000.0,13,1,5.499612,1,2,68787389.92913067,86.0,54,0
21604277.457480315,8,25,5.099115,51,23,68787389.92913067,124.0,102,1
21604277.457480315,3,14,3.376611,1,17,14742.0,97.0,61,1
21604277.457480315,4,1,2.317554,1,36,68787389.92913067,18.0,33,1
21604277.457480315,4,1,1.756489,18,2,68787389.92913067,99.0,16,1
21604277.457480315,15,1,2.230313,1,1,68787389.92913067,80.0,20,1
21604277.457480315,4,13,2.186388,1,17,68787389.92913067,114.0,34,1
21604277.457480315,3,29,1.2494020000000001,1,4,68787389.92913067,170.0,16,1
21604277.457480315,8,24,4.892157,1,35,68787389.92913067,74.0,54,1
60000000.0,2,1,8.460206,1,1,137587063.0,96.0,1146,1
21604277.457480315,4,1,1.521008,1,1,68787389.92913067,86.0,22,1
21604277.457480315,4,1,2.783147,1,19,68787389.92913067,80.0,12,0
100000.0,8,1,2.7778560000000003,1,1,362222.0,83.0,27,1
21604277.457480315,8,2,1.547374,1,4,68787389.92913067,55.0,27,1
21604277.457480315,4,1,0.9080520000000001,1,3,68787389.92913067,96.0,17,1
21604277.457480315,8,1,1.606225,1,4,68787389.92913067,100.0,12,1
21604277.457480315,4,13,4.321776,35,17,68787389.92913067,88.0,117,1
21604277.457480315,4,1,1.4892940000000001,1,7,7778177.0,99.0,18,1
21604277.457480315,16,1,0.769595,18,3,238073.0,180.0,12,1
2000000.0,4,1,11.276024000000001,1,1,22179430.0,108.0,132,1
21604277.457480315,16,1,4.457291000000001,18,7,68787389.92913067,90.0,58,1
21604277.457480315,8,1,8.557727,1,9,68787389.92913067,108.0,31,1
21604277.457480315,16,1,1.046864,18,3,68787389.92913067,39.0,21,1
21604277.457480315,16,1,0.001021,18,3,68787389.92913067,52.0,20,1
21604277.457480315,5,14,2.0044049999999998,1,27,68787389.92913067,107.0,38,1
25000000.0,4,1,5.953412999999999,12,1,16158487.0,111.0,109,1
17000000.0,5,1,7.906434,8,4,57103895.0,109.0,541,1
21604277.457480315,8,1,5.415846,1,48,68787389.92913067,98.0,92,1
20000000.0,5,1,5.549608999999999,4,1,86865564.0,86.0,334,0
16000000.0,17,1,9.629399000000001,10,1,1109660.0,90.0,216,1
21604277.457480315,4,1,14.764607,8,1,69485490.0,102.0,194,1
50000000.0,9,1,2.159558,1,3,82169884.0,121.0,666,1
60000000.0,4,1,7.667874,42,1,95673607.0,101.0,434,0
3000000.0,4,25,4.0661059999999996,51,23,68787389.92913067,95.0,58,1
21604277.457480315,5,1,2.941626,1,1,163000.0,118.0,56,1
21604277.457480315,8,1,5.694413,1,1,68787389.92913067,108.0,88,1
150000000.0,1,1,20.508029999999998,7,1,623722818.0,111.0,4510,1
21604277.457480315,8,1,5.070446,18,1,68787389.92913067,87.0,35,1
21604277.457480315,5,13,2.482068,1,17,68787389.92913067,128.0,25,1
21604277.457480315,8,2,3.3254610000000002,1,4,68787389.92913067,87.0,27,1
21604277.457480315,1,1,0.766972,1,1,68787389.92913067,74.0,12,1
13000000.0,8,2,6.980486,1,4,4857367.0,120.0,213,1
13000000.0,2,1,6.862146000000001,1,1,11130889.0,104.0,124,1
21604277.457480315,13,25,1.495971,1,23,68787389.92913067,124.0,12,1
21604277.457480315,4,1,3.055036,42,1,68787389.92913067,93.0,55,1
21604277.457480315,5,3,8.416631,1,14,68787389.92913067,93.0,72,1
15500000.0,4,1,8.960677,1,9,7385434.0,95.0,279,1
21604277.457480315,5,1,0.870174,1,1,68787389.92913067,97.0,14,1
21604277.457480315,6,1,4.407038,1,23,68787389.92913067,90.0,18,0
21604277.457480315,8,1,10.488933,1,1,68787389.92913067,79.0,23,1
14500000.0,8,2,10.021547,1,15,22963701.0,128.0,96,1
21604277.457480315,2,1,4.315717,1,2,68787389.92913067,176.0,54,1
3700000.0,9,1,13.505066000000001,1,1,3338228.0,98.0,116,1
21604277.457480315,14,1,2.70213,1,3,68787389.92913067,55.0,28,1
21604277.457480315,8,13,0.717874,1,17,68787389.92913067,69.0,11,1
5000000.0,4,1,3.172765,1,9,3833507.0,95.0,53,1
110000000.0,13,1,11.902353999999999,12,1,228738393.0,114.0,1754,1
21604277.457480315,8,1,6.885358999999999,8,1,33231264.0,110.0,174,1
10000000.0,4,1,6.063809,43,1,31609243.0,100.0,19,1
40000000.0,4,1,7.196688000000001,40,1,145896422.0,96.0,569,1
30000000.0,13,1,8.140941,14,2,77566815.0,101.0,1045,1
10000000.0,5,1,4.468247,6,1,20342161.0,84.0,72,1
15000000.0,8,1,7.050403,1,1,10903846.0,116.0,247,1
21604277.457480315,4,1,2.268351,1,1,68787389.92913067,96.0,27,1
21604277.457480315,8,1,1.2623389999999999,1,15,68787389.92913067,93.0,12,1
21604277.457480315,4,40,1.7128150000000002,1,47,68787389.92913067,108.0,32,1
7000000.0,8,1,19.651792999999998,1,1,68787389.92913067,90.0,83,1
21604277.457480315,8,4,3.9476139999999997,1,4,68787389.92913067,129.0,20,0
15000000.0,8,1,2.529274,1,9,68787389.92913067,176.0,25,1
994000.0,8,1,5.230003,1,3,165000.0,89.0,61,1
5000000.0,4,1,2.2557810000000003,1,1,68787389.92913067,96.0,16,0
21604277.457480315,4,1,3.68961,1,1,68787389.92913067,91.0,70,1
21604277.457480315,5,4,1.306016,1,5,68787389.92913067,123.0,11,1
21604277.457480315,8,1,1.343551,1,3,68787389.92913067,77.0,12,1
21604277.457480315,15,1,2.0303419999999996,18,1,68787389.92913067,90.0,21,1
12000000.0,9,1,13.535195000000002,8,3,80573774.0,121.0,2252,1
21604277.457480315,5,8,7.261696000000001,30,14,68787389.92913067,115.0,72,1
21604277.457480315,4,1,1.7348029999999999,19,1,68787389.92913067,68.0,25,1
21604277.457480315,9,1,3.277457,1,1,68787389.92913067,99.0,33,0
21604277.457480315,9,4,5.298931,1,5,68787389.92913067,100.0,125,1
21604277.457480315,7,4,1.7178360000000001,1,4,68787389.92913067,118.0,22,1
21604277.457480315,8,10,0.9520549999999999,1,31,68787389.92913067,106.0,14,1
21604277.457480315,15,1,1.494525,32,1,68787389.92913067,66.0,18,1
21604277.457480315,4,12,3.4590980000000005,1,2,68787389.92913067,95.0,13,1
21604277.457480315,9,1,3.5380010000000004,1,1,68787389.92913067,105.0,43,1
21604277.457480315,14,1,2.548705,1,3,68787389.92913067,120.0,19,1
21604277.457480315,4,4,2.987674,1,4,68787389.92913067,111.0,36,1
70000000.0,5,1,9.41746,6,1,76066841.0,96.0,880,1
21604277.457480315,8,1,4.217411,13,3,8974829.0,129.0,64,1
21604277.457480315,16,1,1.369146,18,1,68787389.92913067,89.0,13,1
21604277.457480315,8,1,20.346477,1,1,68787389.92913067,117.0,95,1
818418.0,8,1,4.387586,3,5,4851244.0,152.0,112,1
3000000.0,4,1,4.619056,1,1,68787389.92913067,87.0,70,0
13000000.0,4,1,1.884204,19,1,8475466.0,100.0,26,1
21604277.457480315,4,1,4.604439,1,1,68787389.92913067,95.0,47,0
21604277.457480315,8,4,0.690606,1,5,68787389.92913067,88.0,16,1
65000000.0,9,1,19.083823000000002,6,1,84785914.0,157.0,2080,1
21604277.457480315,5,25,4.2068970000000006,1,23,68787389.92913067,108.0,65,1
21604277.457480315,11,1,8.232154,1,1,68787389.92913067,89.0,57,1
21604277.457480315,13,1,6.176386,1,9,68787389.92913067,99.0,80,1
275.0,9,1,2.5743169999999997,18,1,68787389.92913067,14.0,57,1
21604277.457480315,5,1,11.356011,1,1,253625427.0,100.0,666,1
21604277.457480315,4,1,3.8744080000000003,1,1,68787389.92913067,96.0,46,1
21604277.457480315,13,10,1.5356459999999998,1,25,68787389.92913067,125.0,19,1
21604277.457480315,4,1,0.650914,4,1,68787389.92913067,96.0,11,1
21604277.457480315,10,1,7.751536,7,1,68787389.92913067,70.0,166,1
21604277.457480315,5,1,1.499865,1,1,68787389.92913067,100.0,24,1
21604277.457480315,3,1,5.09336,1,1,68787389.92913067,114.0,78,1
65000000.0,5,1,18.108407999999997,1,1,422610419.0,117.0,5092,1
21604277.457480315,15,1,4.7841309999999995,18,44,68787389.92913067,99.0,64,1
21604277.457480315,8,1,3.353767,19,1,68787389.92913067,120.0,37,1
8.0,8,1,5.140016,15,3,21.0,92.0,131,1
21604277.457480315,2,1,6.183051,14,1,27297451.0,94.0,116,1
21604277.457480315,8,2,6.18064,23,4,2036198.0,104.0,215,1
11000000.0,15,14,9.386916000000001,1,27,88489643.0,119.0,546,1
21604277.457480315,8,1,1.099317,3,1,68787389.92913067,174.0,18,1
16500000.0,8,1,7.829737,1,3,37311672.0,120.0,325,1
21604277.457480315,8,1,4.010441,18,1,2043704.0,96.0,65,1
21604277.457480315,8,1,1.829632,1,3,68787389.92913067,100.0,21,1
12000000.0,8,1,4.273271,25,30,20138836.0,122.0,50,1
21604277.457480315,5,13,1.315014,55,17,68787389.92913067,100.0,13,1
21604277.457480315,8,1,4.030926999999999,6,1,68787389.92913067,88.0,16,1
11000000.0,4,1,3.9660660000000005,25,30,13196245.0,90.0,56,0
21604277.457480315,3,1,3.310593,1,1,68787389.92913067,119.0,16,1
21604277.457480315,15,1,2.8917770000000003,1,3,68787389.92913067,94.0,48,1
20000000.0,13,1,10.163764,2,1,84146832.0,96.0,391,1
20000000.0,15,1,10.763622,8,1,22217407.0,89.0,533,1
20000000.0,8,1,10.027137,10,1,22222308.0,124.0,340,1
21604277.457480315,8,1,1.8963720000000002,53,2,68787389.92913067,104.0,16,0
61000000.0,5,1,14.246917999999999,6,1,95696996.0,124.0,1495,1
15000000.0,15,1,5.559312,1,1,68787389.92913067,89.0,355,1
34000000.0,2,1,11.358363,1,1,95608995.0,90.0,349,1
21604277.457480315,9,1,1.625032,1,7,68787389.92913067,123.0,25,1
25000000.0,5,1,8.762777,1,4,68787389.92913067,112.0,17,0
21604277.457480315,4,2,2.084571,18,4,68787389.92913067,106.0,27,1
21000000.0,8,6,7.440511,1,13,26193068.0,145.0,288,1
21604277.457480315,8,13,2.187385,1,17,68787389.92913067,121.0,17,1
21604277.457480315,8,13,0.504985,50,17,68787389.92913067,95.0,13,1
21604277.457480315,4,5,1.342194,1,12,37598.0,78.0,23,1
21604277.457480315,4,20,1.67028,1,48,68787389.92913067,110.0,29,1
10000000.0,8,2,2.725099,1,4,68787389.92913067,111.0,21,1
21604277.457480315,9,21,1.489647,1,33,68787389.92913067,116.0,16,1
21604277.457480315,4,1,4.520783,1,1,68787389.92913067,94.0,54,1
21604277.457480315,8,1,1.3094219999999999,38,1,68787389.92913067,91.0,13,1
16000000.0,9,1,12.153493,13,1,5367030.0,99.0,209,1
53000000.0,5,1,5.956794,1,1,68787389.92913067,93.0,578,1
21604277.457480315,4,1,6.370205,1,1,68787389.92913067,92.0,152,1
40000000.0,13,1,9.825841,40,1,62771059.0,99.0,209,1
21604277.457480315,2,1,7.078447,1,1,68787389.92913067,111.0,44,1
150000000.0,1,1,10.529575999999999,7,1,169332978.0,95.0,787,1
21604277.457480315,16,1,1.078379,1,1,68787389.92913067,100.0,12,1
21604277.457480315,5,4,9.461686,1,5,68787389.92913067,99.0,63,1
18000000.0,18,1,5.034585,1,1,1196307.0,115.0,147,1
50000000.0,11,1,12.715571,1,3,32017803.0,107.0,1210,1
11000000.0,8,1,2.331416,1,2,68787389.92913067,104.0,44,1
21604277.457480315,4,2,4.057695,29,4,68787389.92913067,100.0,73,1
25000000.0,4,1,4.78586,13,1,11772461.0,116.0,60,1
21604277.457480315,8,29,1.605995,18,10,68787389.92913067,176.0,12,1
19610000.0,2,2,10.77037,1,4,68787389.92913067,102.0,44,1
21604277.457480315,8,4,1.96765,1,5,68787389.92913067,103.0,28,1
315000.0,1,1,6.353239,1,1,68787389.92913067,26.0,364,1
21604277.457480315,11,13,11.024939999999999,1,17,68787389.92913067,95.0,40,1
50000000.0,8,1,5.91265,1,25,9448082.0,114.0,100,1
60795000.0,9,1,9.925255,10,1,73090611.0,109.0,242,1
20000000.0,13,1,18.006895999999998,6,1,117760134.0,105.0,1038,1
45000000.0,2,1,11.101549,4,1,30822861.0,99.0,173,1
21604277.457480315,1,1,2.813335,3,1,68787389.92913067,86.0,35,1
21604277.457480315,8,1,2.352594,1,1,68787389.92913067,114.0,34,1
21604277.457480315,8,10,7.530264,1,25,68787389.92913067,95.0,42,1
15500000.0,17,1,6.300001,1,1,1237615.0,93.0,16,1
26000000.0,5,1,3.2151549999999998,1,1,68787389.92913067,95.0,46,0
21604277.457480315,5,1,7.051042,1,3,68787389.92913067,98.0,20,1
21604277.457480315,3,2,11.710507000000002,1,35,68787389.92913067,140.0,433,1
21604277.457480315,4,1,13.534117000000002,1,1,68787389.92913067,102.0,31,1
21604277.457480315,8,1,1.857722,1,1,68787389.92913067,108.0,26,1
25000000.0,8,1,5.615957,1,44,5549200.0,96.0,152,1
21604277.457480315,13,1,10.113628,14,2,91354215.0,113.0,908,1
21604277.457480315,5,1,11.802069,18,3,68787389.92913067,86.0,130,1
21604277.457480315,9,8,11.366852,18,20,68787389.92913067,95.0,26,1
19000000.0,15,1,7.712308999999999,1,1,35300645.0,80.0,406,1
21604277.457480315,15,1,1.301056,18,1,68787389.92913067,69.0,11,0
21604277.457480315,15,7,5.865702,1,18,68787389.92913067,105.0,67,1
10000000.0,3,1,9.351275999999999,1,1,17500000.0,97.0,163,1
21604277.457480315,4,1,1.873214,15,3,68787389.92913067,100.0,20,1
25000000.0,6,1,10.19853,1,3,229736344.0,90.0,682,1
21604277.457480315,4,1,3.3117059999999996,1,19,68787389.92913067,83.0,17,1
30000000.0,9,1,6.097503,1,9,26810113.0,102.0,148,1
21604277.457480315,4,1,7.364205999999999,1,1,68787389.92913067,108.0,29,0
21604277.457480315,5,1,12.256231,1,1,8642858.0,113.0,219,1
258000000.0,10,1,27.614265000000003,10,1,890871626.0,139.0,3687,1
21604277.457480315,8,1,5.731132,40,1,5761917.0,124.0,83,1
21604277.457480315,4,1,1.991539,1,1,68787389.92913067,100.0,15,1
21604277.457480315,8,1,7.437611,6,1,68787389.92913067,109.0,13,1
21604277.457480315,16,1,1.554186,18,3,68787389.92913067,100.0,18,1
21604277.457480315,5,13,1.51898,1,17,68787389.92913067,127.0,13,1
21604277.457480315,16,1,2.814765,18,9,68787389.92913067,89.0,20,1
22000000.0,2,13,9.409701,7,17,68000000.0,115.0,278,1
21604277.457480315,8,1,5.44131,4,1,68787389.92913067,94.0,20,1
1100000.0,13,1,6.595038000000001,1,1,68787389.92913067,85.0,87,1
21604277.457480315,4,1,2.187418,1,1,68787389.92913067,97.0,22,1
21604277.457480315,8,1,1.7240119999999999,1,43,68787389.92913067,101.0,21,0
8000000.0,8,2,0.860734,18,9,2019009.0,124.0,17,1
21604277.457480315,4,1,5.976385,1,1,3091922.0,90.0,64,0
21604277.457480315,1,13,7.1280220000000005,1,17,944915.0,90.0,416,1
21604277.457480315,8,1,2.228211,1,3,68787389.92913067,96.0,14,1
21604277.457480315,4,1,1.094282,32,1,68787389.92913067,95.0,12,0
21604277.457480315,8,36,1.851507,1,46,68787389.92913067,105.0,18,1
21604277.457480315,8,1,11.054764,18,23,1128345.0,105.0,62,1
21604277.457480315,1,1,2.0364400000000002,1,1,849915.0,86.0,22,1
4200000.0,10,11,7.42908,1,39,38862717.0,132.0,170,1
2380000.0,8,1,2.514638,1,3,8176544.0,101.0,370,1
21604277.457480315,8,8,1.294122,18,14,68787389.92913067,110.0,14,1
21604277.457480315,8,1,6.1571620000000005,18,9,68787389.92913067,110.0,54,1
30000000.0,4,1,9.058516000000001,8,1,219076518.0,129.0,1255,1
50000000.0,6,1,7.768045,14,3,90450008.0,117.0,738,1
21604277.457480315,16,1,0.6109319999999999,1,4,68787389.92913067,90.0,16,1
15000000.0,15,1,12.884191,1,25,64238440.0,100.0,1225,1
20000000.0,4,1,7.281642999999999,8,1,68787389.92913067,113.0,130,1
12.0,5,1,7.472886999999999,43,1,68787389.92913067,90.0,42,0
21604277.457480315,3,8,7.068828999999999,1,14,68787389.92913067,108.0,66,1
21604277.457480315,16,1,0.870182,18,1,68787389.92913067,86.0,15,1
21604277.457480315,8,1,1.108833,19,1,68787389.92913067,83.0,11,1
21604277.457480315,8,1,3.636449,1,1,68787389.92913067,131.0,45,1
21604277.457480315,8,1,1.580085,1,1,68787389.92913067,88.0,20,1
160000000.0,10,1,14.072479000000001,42,1,798958165.0,93.0,2355,1
160000.0,8,1,10.357064,47,19,20710513.0,85.0,457,1
300000000.0,2,1,31.363664,7,1,961000000.0,169.0,4627,1
4000000.0,15,1,5.911303,43,1,8059140.0,102.0,167,1
20000000.0,8,1,7.423812,1,1,41637263.0,120.0,543,1
21604277.457480315,5,1,4.482739,1,21,68787389.92913067,97.0,61,0
9000000.0,8,1,2.961621,1,1,2955039.0,97.0,17,1
21604277.457480315,10,1,12.494010000000001,18,1,68787389.92913067,92.0,123,1
21604277.457480315,13,1,6.992152000000001,1,1,68787389.92913067,106.0,173,1
21604277.457480315,4,1,5.052905,1,1,68787389.92913067,118.0,19,1
50000.0,15,1,1.199625,1,1,68787389.92913067,70.0,15,1
21604277.457480315,16,1,2.168812,18,1,68787389.92913067,76.0,22,1
21604277.457480315,8,14,4.369975,1,27,4354510.0,105.0,126,1
21604277.457480315,5,8,4.154861,1,6,8685526.0,94.0,55,1
21604277.457480315,4,1,5.327507,1,21,68787389.92913067,87.0,77,1
30000000.0,9,1,8.552967,2,1,16930884.0,108.0,323,1
21604277.457480315,8,4,2.763792,1,4,68787389.92913067,137.0,45,1
21604277.457480315,13,1,4.148276,1,8,1675484.0,90.0,82,0
21604277.457480315,8,1,10.158533,1,3,2294291.0,102.0,369,1
85000000.0,9,1,12.16276,40,1,311312624.0,122.0,2040,1
21604277.457480315,13,2,4.692506,1,4,68787389.92913067,77.0,147,1
2000000.0,2,1,1.372493,1,7,300000.0,90.0,21,1
21604277.457480315,4,2,3.620977,16,4,68787389.92913067,94.0,83,1
21604277.457480315,4,7,3.767086,1,2,68787389.92913067,101.0,27,1
21604277.457480315,11,13,1.8382189999999998,1,17,68787389.92913067,102.0,28,1
21604277.457480315,5,13,2.672437,1,17,68787389.92913067,103.0,30,1
21604277.457480315,5,13,1.541436,1,17,68787389.92913067,103.0,28,1
21604277.457480315,13,1,0.8728459999999999,32,1,68787389.92913067,69.0,15,1
21604277.457480315,4,13,1.4163139999999999,18,17,68787389.92913067,122.0,12,1
1000000.0,9,1,2.3923669999999997,1,1,10018.0,78.0,20,1
10200000.0,15,1,8.916747,43,1,35619521.0,93.0,464,1
21604277.457480315,8,1,1.996129,6,1,68787389.92913067,94.0,25,1
21604277.457480315,17,1,6.198003,1,4,486021.0,85.0,126,1
21604277.457480315,10,1,1.986584,39,5,68787389.92913067,94.0,33,0
85000000.0,1,1,11.526339,10,1,149044513.0,85.0,616,1
130000000.0,2,1,12.924254,1,2,289047763.0,92.0,2648,1
21604277.457480315,5,1,5.172308,1,1,68787389.92913067,99.0,146,1
8000000.0,3,1,5.284805,43,9,426224.0,91.0,137,1
25000000.0,5,1,13.412137,1,1,25037897.0,113.0,1359,1
16000.0,11,1,0.892476,1,1,1000000.0,66.0,17,0
10000000.0,2,1,9.604564,19,1,7177143.0,126.0,339,1
21604277.457480315,4,1,7.118689999999999,1,2,68787389.92913067,96.0,27,1
2000000.0,4,1,4.681832,18,1,265198.0,87.0,19,1
21604277.457480315,4,1,7.696022999999999,29,4,29326868.0,85.0,131,1
21604277.457480315,5,1,2.5354900000000002,3,1,68787389.92913067,104.0,17,1
21604277.457480315,8,1,2.286543,18,3,68787389.92913067,92.0,34,1
1400000.0,8,7,7.505997,1,2,68787389.92913067,112.0,31,1
21604277.457480315,8,1,12.061386,10,4,68787389.92913067,148.0,34,1
21604277.457480315,8,2,1.1334389999999999,1,4,68787389.92913067,110.0,14,1
21604277.457480315,8,3,2.230957,1,20,68787389.92913067,108.0,30,1
21604277.457480315,5,8,3.1055,1,14,68787389.92913067,90.0,32,1
25000.0,4,1,1.573576,18,1,68787389.92913067,90.0,29,1
